YEAR,INST_ID,INST_NAME,submission_flag,fice,inst_type,inst_state,hdg_code,toc_code,HBCU_FLAG,AAMC_FLAG,AACOM_flag,med_school_flag,epscor_flag,idea_flag,region,exp_tot_2010,P1Q1A,P1Q1B,P1Q1C,P1Q1D,P1Q1E,P1Q1F,P1Q1G,P1Q1H,P1Q1J,P1Q2AGRX,P1Q2AGR,P1Q2BIOX,P1Q2BIO,P1Q2COSX,P1Q2COS,P1Q2ENGX,P1Q2ENG,P1Q2HLTHX,P1Q2HLTH,P1Q2MATHX,P1Q2MATH,P1Q2PHY1X,P1Q2PHY1,P1Q2PHY2X,P1Q2PHY2,P1Q2PSYX,P1Q2PSY,P1Q2SOCX,P1Q2SOC,P1Q2OTHX,P1Q2OTH,P1Q4,P1Q5Box,P1Q5,P1Q7Box,P1Q7AGR,P1Q7BIO,P1Q7COS,P1Q7ENG,P1Q7HLTH,P1Q7MATH,P1Q7PHY1,P1Q7PHY2,P1Q7PSY,P1Q7SOC,P1Q7OTH,P1Q8Box,P1Q8,P1Q9Box,P1Q9,P1Q10A1,P1Q10B1,P1Q10C1,P1Q10TOT1,P1Q10A2,P1Q10B2,P1Q10C2,P1Q10TOT2,P1Q11Box,P1Q11AGR,P1Q11BIO,P1Q11COS,P1Q11ENG,P1Q11HLTH,P1Q11MATH,P1Q11PHY1,P1Q11PHY2,P1Q11PSY,P1Q11SOC,P1Q11OTH,P1Q12Box,P1Q12,P1Q13Box,P1Q13AGR_1,P1Q13BIO_1,P1Q13COS_1,P1Q13ENG_1,P1Q13HLTH_1,P1Q13MATH_1,P1Q13PHY1_1,P1Q13PHY2_1,P1Q13PSY_1,P1Q13SOC_1,P1Q13OTH_1,P1Q13AGR_2,P1Q13BIO_2,P1Q13COS_2,P1Q13ENG_2,P1Q13HLTH_2,P1Q13MATH_2,P1Q13PHY1_2,P1Q13PHY2_2,P1Q13PSY_2,P1Q13SOC_2,P1Q13OTH_2,P1Q14Box,P1Q14A,P1Q14B,P1Q15Box,P1Q15AGR_1,P1Q15BIO_1,P1Q15COS_1,P1Q15ENG_1,P1Q15HLTH_1,P1Q15MATH_1,P1Q15PHY1_1,P1Q15PHY2_1,P1Q15PSY_1,P1Q15SOC_1,P1Q15OTH_1,P1Q15AGR_2,P1Q15BIO_2,P1Q15COS_2,P1Q15ENG_2,P1Q15HLTH_2,P1Q15MATH_2,P1Q15PHY1_2,P1Q15PHY2_2,P1Q15PSY_2,P1Q15SOC_2,P1Q15OTH_2,P1Q16Box,P1Q16A,P1Q16B,P1Q17Box,P1Q17AGR_1,P1Q17BIO_1,P1Q17COS_1,P1Q17ENG_1,P1Q17HLTH_1,P1Q17MATH_1,P1Q17PHY1_1,P1Q17PHY2_1,P1Q17PSY_1,P1Q17SOC_1,P1Q17OTH_1,P1Q17AGR_2,P1Q17BIO_2,P1Q17COS_2,P1Q17ENG_2,P1Q17HLTH_2,P1Q17MATH_2,P1Q17PHY1_2,P1Q17PHY2_2,P1Q17PSY_2,P1Q17SOC_2,P1Q17OTH_2,P1Q18Box,P1Q18A,P1Q18B
2011,1326,University of Texas Pan American,Y,003599,1,TX,1,1,0,0,0,0,0,0,3,7116,1,1,1,1,0,1,0,0,0,1,1200,1,33236,1,1763,1,24766,1,7972,1,596,1,1067,1,13866,1,7081,1,4578,0,0,0,0,S,1,0,898789,0,1022224,0,0,0,397005,0,0,0,0,S,0,0,0,0,2318018,2318018,S,S,S,S,1,0,0,0,0,762987,0,0,390000,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1327,Rice University,Y,003604,1,TX,1,2,0,0,0,0,0,0,3,97288,1,1,0,1,2,1,2,0,0,0,0,1,49788,1,7689,1,105358,0,0,1,5131,1,8898,1,84306,1,1904,1,1401,1,8552,0,0,S,1,0,1279158,0,2640467,0,0,0,2791720,0,0,0,0,S,0,0,0,0,6711345,6711345,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1328,Sam Houston State University,Y,003606,1,TX,1,1,0,0,0,0,0,0,3,6045,1,1,1,1,1,1,0,0,0,1,12451,1,1720,0,0,0,0,0,0,1,963,0,0,1,10839,1,472,1,4749,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1329,Southern Methodist University,Y,003613,1,TX,1,2,0,0,0,0,0,0,3,16121,1,1,1,1,0,1,0,0,0,0,0,1,24075,1,5050,1,30193,1,2800,1,2307,1,21506,1,22929,1,10187,1,10508,0,0,0,0,S,1,0,0,0,275000,0,0,0,270000,0,0,0,0,S,0,0,0,0,545000,545000,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,0,0,0,0,0,0,0,0,0,0,16184410,0,0,0,0,0,0,0,0,0,0,7048,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1330,Texas State University-San Marcos,Y,003615,1,TX,1,1,0,0,0,0,0,0,3,19496,1,1,1,2,1,1,1,0,0,1,10164,1,20249,1,2483,1,22765,1,2218,1,1354,0,0,1,30844,1,1107,1,25302,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,1,S,S,S,S,0,0,2066625,2066625,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1331,Stephen F. Austin State University,Y,003624,1,TX,1,1,0,0,0,0,0,0,3,7536,1,1,1,2,2,2,2,2,2,1,40000,1,10000,1,3000,0,0,1,10000,1,3000,1,30000,1,20000,1,3000,1,3000,0,0,3000,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1332,Prairie View A&M University,Y,003630,1,TX,1,1,1,0,0,0,0,0,3,12557,1,1,1,0,0,1,0,0,0,1,39351,1,6750,1,960,1,20708,1,14567,1,2022,0,0,1,4488,1,2464,1,1407,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,2000000,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1333,Tarleton State University,Y,003631,1,TX,1,1,0,0,0,0,0,0,3,9931,1,1,1,1,1,1,0,0,0,1,3375,1,3649,0,0,1,7449,1,3531,1,189,1,3908,1,7058,0,0,1,3855,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1334,Texas A&M University,Y,003632,1,TX,1,1,0,0,0,0,0,0,3,666516,1,1,1,1,1,1,1,0,0,1,573886,1,358059,1,25276,1,793960,1,189408,1,28171,1,52665,1,317617,1,36410,1,48388,1,19394,0,0,S,1,272193,0,0,813611,0,0,0,520433,0,0,0,0,S,0,0,0,1085804,520433,1606237,S,S,S,S,1,0,416038,0,437774,0,0,0,0,0,0,0,0,S,1,0,201000000,0,0,0,0,0,2849500,0,0,0,0,188760,0,0,0,0,0,7888,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1335,Texas Christian University,Y,003636,1,TX,1,2,0,0,0,0,0,0,3,3815,1,1,0,1,1,1,0,0,0,1,2930,1,13941,1,2865,1,10000,1,8500,1,2204,1,14572,1,27918,1,14235,1,1200,0,0,0,0,S,1,0,0,0,0,0,0,0,4800000,0,0,0,0,S,0,0,0,0,4800000,4800000,S,S,S,S,1,0,0,0,750000,0,0,1250000,750000,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1337,Texas A&M University-Kingsville,Y,003639,1,TX,1,1,0,0,0,0,0,0,3,14213,1,1,1,1,0,1,0,0,0,1,18225,1,20552,0,0,1,19086,0,0,0,0,1,2974,1,8214,1,405,1,676,0,0,0,0,S,1,0,1311238,0,0,0,0,0,0,0,0,0,0,S,1,1,0,66152,1245086,1311238,0,434020,0,434020,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1338,Texas Southern University,Y,003642,1,TX,1,1,1,0,0,0,0,0,3,4744,1,1,1,1,2,1,2,0,0,0,0,1,3599,1,267,1,2724,1,7622,1,663,0,0,1,5000,1,248,1,2736,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1339,Texas Tech University,Y,003644,1,TX,1,1,0,0,0,0,0,0,3,106220,1,1,1,0,0,1,0,0,0,1,126524,1,46186,1,2399,1,226138,0,0,1,309,1,10424,1,61190,1,8228,1,748,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,1,600000,0,0,0,0,0,0,0,0,1992000,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,254000,0,0,0,0,550000,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1340,Texas Woman's University,Y,003646,1,TX,1,1,0,0,0,0,0,0,3,2155,1,1,1,1,0,1,0,0,0,0,0,1,27912,1,58,0,0,1,22557,1,41,0,0,1,7293,1,706,1,295,1,2660,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,20000000,0,0,0,0,0,15000000,0,0,0,0,S,S
2011,1341,University of Houston,Y,003652,1,TX,1,1,0,0,0,0,0,0,3,106646,1,1,1,2,2,1,1,0,1,0,0,1,98066,1,6657,1,240734,1,67020,1,9098,1,29843,1,192997,1,32835,1,8883,1,26371,M,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,4,S,S,S,S,1350380,19234817,14368046,34953243,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,0,0,0,0,54000000,0,0,0,0,0,0,0,0,0,0,132000,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1342,University of Texas Arlington,Y,003656,1,TX,1,1,0,0,0,0,0,0,3,62410,1,1,1,1,1,1,1,0,0,0,0,1,91169,1,27996,1,184303,1,12187,0,0,1,10659,1,110428,1,18899,1,1122,0,0,0,0,S,1,0,0,0,0,0,0,0,525415,0,0,0,0,S,0,0,0,0,525415,525415,S,S,S,S,1,0,0,0,1375437,0,0,0,345663,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1343,University of Texas M. D. Anderson Cancer Center,Y,003657,1,TX,1,1,0,0,0,0,0,0,3,599529,1,1,0,1,1,1,1,0,1,0,0,1,1286450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192968,0,S,1,0,63091469,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,63091469,63091469,S,S,S,S,1,0,3793000,0,0,0,0,0,0,0,0,0,0,S,1,0,200000000,0,0,0,0,0,0,0,0,0,0,83601,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1344,University of Texas Austin,Y,003658,1,TX,1,1,0,0,0,0,0,0,3,531412,1,1,1,1,1,1,1,0,0,0,0,1,259751,1,42504,1,465754,1,43072,1,19912,1,54208,1,210242,1,42884,1,12116,1,328080,0,0,S,1,0,702000,267000,6109000,0,0,9302000,2815000,0,976000,0,0,S,1,7,0,0,20171000,20171000,13600000,0,141551889,155151889,1,0,0,0,3909006,2355210,0,0,255930,0,0,0,0,S,1,0,0,56000000,290000000,0,0,0,0,0,0,0,0,0,10000,242000,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1345,University of Texas Health Science Center at San Antonio,Y,003659,1,TX,1,1,0,1,0,1,0,0,3,207115,1,1,0,1,1,1,1,1,1,0,0,1,265469,0,0,0,0,1,339749,0,0,0,0,0,0,0,0,0,0,0,0,27060,1,294139,1,0,0,0,0,5277845,0,0,0,0,0,0,1,860000,0,0,0,3987275,1290570,5277845,S,S,S,S,1,0,0,0,0,4300000,0,0,0,0,0,0,1,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,1346,University of Texas Southwestern Medical Center at Dallas,Y,003660,1,TX,1,1,0,1,0,1,0,0,3,419220,1,1,0,1,1,1,1,1,1,0,0,1,530088,0,0,0,0,1,529451,0,0,0,0,0,0,1,1750,0,0,0,0,26302,1,1058489,1,0,59483429,0,0,15009191,0,0,0,0,0,0,1,74492620,1,2,0,0,74492620,74492620,0,0,820137000,820137000,1,0,43216741,0,0,9656272,0,0,0,0,0,0,1,52873013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,1347,University of Texas El Paso,Y,003661,1,TX,1,1,0,0,0,0,0,0,3,64134,1,1,1,1,0,1,0,0,0,1,341,1,63157,1,7972,1,62230,1,7793,1,1734,1,16518,1,14826,1,7563,1,1190,0,0,0,0,S,1,0,8000000,0,0,0,0,0,0,1000000,0,0,0,S,1,2,0,9000000,0,9000000,0,27000000,0,27000000,1,0,1500000,0,300000,0,0,0,300000,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,1425000,0,302000,0,0,0,1349125,941000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,30000000,0,0,0,40000000,30000000,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1348,West Texas A&M University,Y,003665,1,TX,1,1,0,0,0,0,0,0,3,5741,1,0,1,1,0,1,0,0,0,1,173120,1,8600,1,2000,1,5247,1,2809,1,2665,1,1759,1,8438,1,3803,0,0,0,0,0,0,S,1,371525,294070,0,2471523,0,0,0,0,0,0,0,0,S,1,2,1500000,0,1637118,3137118,1382796,0,1720623,3103419,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1350,University of Utah,Y,003675,1,UT,1,1,0,1,0,1,1,1,4,375420,1,1,1,1,1,1,1,1,1,0,0,1,612278,1,65791,1,225757,1,428082,1,1637,1,85285,1,148371,1,21514,1,12747,1,2130,8549,1,612914,1,0,9998907,0,323674,6610604,0,0,1346913,0,0,0,1,12546899,1,3,1000000,2194049,15086049,18280098,5763420,211318,69129316,75104054,1,0,784000,0,3000000,2696000,0,0,1900000,250000,750000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22760577,0,36440133,17862506,1429456,8075303,48942236,0,16446104,0,1,0,11496849,1,0,47941000,0,0,0,9020000,0,18039000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,1351,Utah State University,Y,003677,1,UT,1,1,0,0,0,0,1,1,4,147612,1,1,1,1,1,1,0,0,1,1,305335,1,57007,1,3429,1,263951,1,4813,1,441,1,13396,1,27591,1,11247,1,3256,0,0,3789,0,S,1,734919,0,0,1704203,0,0,0,0,0,0,0,0,S,1,1,734919,1704203,0,2439122,70000,4994133,0,5064133,1,282567,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,359264,0,0,500000,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1352,Middlebury College,Y,003691,1,VT,1,2,0,0,0,0,1,1,2,2284,1,1,1,1,0,1,0,0,0,0,0,1,14264,1,1780,0,0,0,0,1,404,1,6217,1,12108,1,7365,1,3671,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1353,University of Vermont,Y,003696,1,VT,1,1,0,1,0,1,1,1,2,129612,1,1,1,1,1,1,0,1,1,1,35917,1,103658,1,1158,1,18229,1,102111,1,911,1,4367,1,15498,1,9957,1,2665,1,2554,9016,1,163657,1,3120000,0,0,0,4800000,0,0,0,0,0,0,1,4800000,0,0,855000,0,7065000,7920000,S,S,S,S,1,270000,0,0,709000,425000,0,0,1290000,0,0,0,1,425000,1,0,0,0,0,1880000,0,0,0,0,0,0,0,0,0,0,2536,0,0,0,0,0,0,1,1880000,2536,1,0,0,0,0,14085000,0,0,6930000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14085000,0,1,0,0,0,13850000,0,0,0,0,14147000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,1354,Hampton University,Y,003714,1,VA,1,2,1,0,0,0,0,0,3,14455,1,1,1,1,1,1,0,0,0,0,0,1,1516,0,0,0,0,1,1616,0,0,1,3111,0,0,0,0,0,0,0,0,0,0,S,1,0,767652,0,0,0,0,0,367549,0,0,0,0,S,1,1,1135201,0,0,1135201,8694971,0,0,8694971,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,0,8000000,0,0,0,0,0,0,0,0,0,0,24229,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1356,James Madison University,Y,003721,1,VA,1,1,0,0,0,0,0,0,3,6858,1,1,1,1,1,1,2,0,2,1,4963,1,38755,1,6021,1,17462,1,28077,1,5879,1,15604,1,30994,1,7667,1,5691,1,16571,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1357,Old Dominion University,Y,003728,1,VA,1,1,0,0,0,0,0,0,3,76710,1,1,0,1,1,1,1,0,0,0,0,1,30270,1,10814,1,127172,1,8484,1,2592,1,52449,1,48381,1,8837,1,734,1,8985,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,0,0,0,22203000,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,S,S,1,0,14210972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,18851568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1358,Virginia Commonwealth University,Y,003735,1,VA,1,1,0,1,0,1,0,0,3,176422,1,1,0,1,1,1,1,1,1,0,0,1,217270,1,284,1,70000,1,258607,1,1614,0,0,1,21068,1,12642,0,0,0,0,6513,1,325966,1,0,1134171,0,0,3665546,0,0,0,0,0,0,1,376150,1,1,0,0,4799717,4799717,0,6255639,5561661,11817300,1,0,2601500,0,0,14574500,0,0,0,0,0,0,1,14574500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,1359,University of Richmond,Y,003744,1,VA,2,2,0,0,0,0,0,0,3,3243,1,1,1,1,0,1,1,0,2,0,0,1,21018,0,0,0,0,0,0,0,0,0,0,1,12851,1,3230,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1361,George Mason University,Y,003749,1,VA,1,1,0,0,0,0,0,0,3,77966,1,1,1,1,1,1,1,0,0,1,17712,1,64921,1,26009,1,17269,1,3004,1,1089,1,6349,1,13811,1,32494,1,17914,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,2,S,S,S,S,0,5345500,45345500,50691000,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,41115000,20000000,66000000,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,73028000,0,0,0,20000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1362,Virginia Polytechnic Institute and State University,Y,003754,1,VA,1,1,0,0,0,0,0,0,3,393888,1,1,1,1,1,1,1,0,0,1,231483,1,209249,1,4821,1,362731,1,139779,1,1663,1,14589,1,62513,1,6547,1,665,1,49491,0,0,S,1,310203,0,0,0,839894,0,0,0,0,0,0,0,S,1,4,0,1150097,0,1150097,0,5124558,59207518,64332076,1,0,7642080,0,0,0,0,0,25209991,0,0,0,0,S,1,53759344,0,0,24204563,0,0,0,0,0,0,0,60792,0,0,38177,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
