INST_ID,INST_NAME,STATE_INST,HDG_ID,TOC_ID,PROG_TYPE,HBCU_FLAG,EPSCOR_FLAG,IDEA_FLAG,REGION,BIO_KIND,S_STATUS_ID,L1400_tot,Total_number,Total_Amount,occ,P1Q01A,P1Q01B,P1Q01C,P1Q01D,P1Q01E,P1Q01F,P1Q01G,P1Q01H,P1Q02A1,P1Q02A2,P1Q02A3,P1Q02A4,P1Q02A5,P1Q02ABX,P1Q02B1,P1Q02B2,P1Q02B3,P1Q02B4,P1Q02B5,P1Q02BBX,P1Q02C1,P1Q02C2,P1Q02C3,P1Q02C4,P1Q02C5,P1Q02CBX,P1Q02D1,P1Q02D2,P1Q02D3,P1Q02D4,P1Q02D5,P1Q02DBX,P1Q02E1,P1Q02E2,P1Q02E3,P1Q02E4,P1Q02E5,P1Q02EBX,P1Q02F1,P1Q02F2,P1Q02F3,P1Q02F4,P1Q02F5,P1Q02FBX,P1Q02G1,P1Q02G2,P1Q02G3,P1Q02G4,P1Q02G5,P1Q02GBX,P1Q02H1,P1Q02H2,P1Q02H3,P1Q02H4,P1Q02H5,P1Q02HBX,P1Q02I1,P1Q02I2,P1Q02I3,P1Q02I4,P1Q02I5,P1Q02IBX,P1Q02J1,P1Q02J2,P1Q02J3,P1Q02J4,P1Q02J5,P1Q02JBX,P1Q02K1,P1Q02K2,P1Q02K3,P1Q02K4,P1Q02K5,P1Q02KBX,P1Q03BX,P1Q03,P1Q04,P1Q07BX,P1Q07A1,P1Q07B1,P1Q07C1,P1Q07D1,P1Q07E1,P1Q07F1,P1Q07G1,P1Q07H1,P1Q07I1,P1Q07J1,P1Q07K1,P1Q08BX,P1Q08,P1Q09BX,P1Q09,P1Q10A1,P1Q10A2,P1Q10B1,P1Q10B2,P1Q10C1,P1Q10C2,P1Q10T1,P1Q10T2,P1Q12BX,P1Q12A1,P1Q12B1,P1Q12C1,P1Q12D1,P1Q12E1,P1Q12F1,P1Q12G1,P1Q12H1,P1Q12I1,P1Q12J1,P1Q12K1,P1Q13BX,P1Q13,P1Q14BX,P1Q14A1,P1Q14A2,P1Q14B1,P1Q14B2,P1Q14C1,P1Q14C2,P1Q14D1,P1Q14D2,P1Q14E1,P1Q14E2,P1Q14F1,P1Q14F2,P1Q14G1,P1Q14G2,P1Q14H1,P1Q14H2,P1Q14I1,P1Q14I2,P1Q14J1,P1Q14J2,P1Q14K1,P1Q14K2,P1Q15BX,P1Q15A1,P1Q15A2,P1Q16BX,P1Q16A1,P1Q16A2,P1Q16B1,P1Q16B2,P1Q16C1,P1Q16C2,P1Q16D1,P1Q16D2,P1Q16E1,P1Q16E2,P1Q16F1,P1Q16F2,P1Q16G1,P1Q16G2,P1Q16H1,P1Q16H2,P1Q16I1,P1Q16I2,P1Q16J1,P1Q16J2,P1Q16K1,P1Q16K2,P1Q17BX,P1Q17A1,P1Q17A2,P1Q18BX,P1Q18A1,P1Q18A2,P1Q18B1,P1Q18B2,P1Q18C1,P1Q18C2,P1Q18D1,P1Q18D2,P1Q18E1,P1Q18E2,P1Q18F1,P1Q18F2,P1Q18G1,P1Q18G2,P1Q18H1,P1Q18H2,P1Q18I1,P1Q18I2,P1Q18J1,P1Q18J2,P1Q18K1,P1Q18K2,P1Q19BX,P1Q19A1,P1Q19A2
1859701,Neuropsychiatric Research Institute,ND,,,2,0,1,1,2,20,1,,6,1386025,11,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2470,0,290,0,2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,81,5892,0,6135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1871901,Pacific Institute For Research And Evaluation,MD,,,2,0,0,0,3,20,1,,31,11764585,11,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,2077,0,2175,0,0,0,7486,0,7486,0,0,0,13505,3900,17405,0,1,S,27066,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1876801,McLean Hospital,MA,,,2,0,0,0,1,30,1,,75,25380542,11,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38500,18000,32000,39000,127500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,0,0,0,0,0,0,0,0,640000,0,0,0,0,1,S,1,0,0,S,0,S,640000,S,640000,S,0,0,0,0,0,0,0,9000000,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,0,0,0,0,0,0,0,0,1,S,S
2052813,St. Joseph's Hospital And Medical Center,AZ,,,2,0,0,0,4,30,1,,10,2940439,11,1,0,1,1,0,1,1,0,0,0,0,0,0,0,12545,0,2791,1750,17086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20810,0,440,1750,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,0,0,0,385000,0,0,0,0,0,0,0,0,0,1,S,1,0,0,S,0,S,385000,S,385000,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2059102,William Beaumont Hospital,MI,,,2,0,0,0,2,30,2,,7,1767067,11,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25794,4744,6437,15100,52075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2062001,Decatur Memorial Hospital,IL,,,2,0,0,0,2,30,1,,1,1308125,11,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2130,5000,7230,0,1,S,2130,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2084401,Sun Health Research Institute,AZ,,,2,0,0,0,4,20,1,,5,2095445,11,1,1,0,1,0,1,0,0,0,0,0,0,0,0,20244,3150,4190,150,27734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,670,2769,3579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,0,0,3382500,21025,0,0,0,0,0,0,0,0,3328500,12400,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2088104,Denver Health Medical Center,CO,,,2,0,0,0,4,30,2,,2,1045503,4,1,1,1,0,1,1,2,0,0,0,0,0,0,0,M,M,M,M,360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,M,M,M,39231,1,0,0,0,0,0,0,0,0,0,0,0,0,M,M,M,M,348,1,0,0,0,0,0,0,1,S,360,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,0,2000000,0,0,0,0,0,0,0,0,0,10000000,0,0,0,0,0,0,0,0,1,S,S
2133701,Joslin Diabetes Center,MA,,,2,0,0,0,1,20,1,,61,21686440,11,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30522,25791,16304,3951,76568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,0,0,0,0,0,0,0,0,508026,0,0,0,0,1,S,1,0,0,S,0,S,508026,S,508026,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2200603,Weis Center For Research-Geisinger Clinic,PA,,,2,0,0,0,1,20,1,,7,1733473,11,1,1,0,1,0,1,0,0,0,0,0,0,0,0,19083,7349,2945,792,30169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2321401,"Minneapolis Medical Research Foundation., Inc.",MN,,,2,0,0,0,2,20,1,,17,7206560,11,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42421,2813,5667,18636,69537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,69537,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2330101,National Childhood Cancer Foundation,CA,,,2,0,0,0,4,20,1,,5,28580081,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,2000,0,0,0,10000,5000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,20000,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2345301,"National Development & Research Institutes, Inc.",NY,,,2,0,0,0,1,20,2,,28,15564574,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,5000,0,0,0,0,0,0,0,1,S,50000,0,0,0,0,0,0,0,2700000,0,0,300000,0,1,S,0,1,0,0,0,0,3000000,630000,3000000,630000,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2370003,"Kennedy Krieger Research Institute, Inc.",MD,,,2,0,0,0,3,20,1,,30,13916707,11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54887,4220,9777,0,68884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,365,0,0,0,0,0,0,0,1934000,0,0,0,0,1,S,0,1,567000,784000,0,0,1367000,849000,1934000,1633000,0,0,0,0,0,0,0,375000,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2375001,Emma Pendleton Bradley Hospital,RI,,,2,0,0,1,1,30,2,,6,3353882,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7390,4925,12315,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,12315,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2384603,Ludwig Institute for Cancer Research,CA,,,2,0,0,0,4,20,1,,7,2084377,11,1,1,0,1,1,1,0,0,0,0,0,0,0,0,13074,1647,4214,0,18935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,18935,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2428601,Torrey Pines Institute for Molecular Studies,CA,,,2,0,0,0,4,20,1,,12,4660371,11,1,1,0,1,1,1,0,0,0,0,0,0,0,0,17322,250,6282,6415,30269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,24400,0,0,654881,0,0,0,0,0,0,0,0,0,1,S,1,0,0,S,0,S,654881,S,654881,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2439601,Doheny Eye Institute,CA,,,2,0,0,0,4,20,1,,6,2210846,11,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15045,4415,5500,2175,27135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,1000000,0,0,0,0,1,S,0,0,0,0,0,0,0,0,0,0,0,0,0,2800000,8000,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2441601,La Jolla Institute for Molecular Medicine,CA,,,2,0,0,0,4,20,1,,9,3326303,11,1,1,0,1,1,1,0,0,0,0,0,0,0,0,14706,2000,4177,0,20883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,20883,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,0,0,850000,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2455201,Aaron Diamond AIDS Research Center,NY,,,2,0,0,0,1,20,8,,11,5363403,11,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2465301,La Jolla Institute for Allergy/Immunology,CA,,,2,0,0,0,4,20,1,,35,10901531,11,1,1,0,1,1,1,0,0,0,0,0,0,0,0,18200,5859,3750,1653,29462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,29462,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,0,0,38000000,108000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2543101,Harbor-UCLA Research & Education Institute,CA,,,2,0,0,0,4,20,1,,53,17636764,11,1,1,2,1,1,1,1,0,0,0,0,0,0,0,71124,73068,58149,57609,259950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,4620,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,S,1000000,S,0,S,3500000,S,4500000,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,0,0,30000000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2574706,Providence Portland Medical Center,OR,,,2,0,0,0,4,30,1,,5,1434527,11,1,1,0,1,2,1,0,0,0,0,0,0,0,0,16529,250,6000,1000,23779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,0,0,500000,0,0,0,0,0,0,0,0,0,1,S,0,0,0,8000000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2705601,Forsyth Institute,MA,,,2,0,0,0,1,20,1,,26,11397888,11,1,1,1,1,0,1,0,0,0,0,0,0,0,0,72830,6920,9700,0,89450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,4500000,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,70000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2788201,John Wayne Cancer Institute,CA,,,2,0,0,0,4,20,2,,6,10280115,11,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29673,4565,11412,0,45650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,45650,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2819805,"California Pacific Medical Center, Pacific Campus",CA,,,2,0,0,0,4,30,1,,11,2512361,11,1,1,0,1,0,1,0,0,0,0,0,0,0,0,18000,10000,10000,0,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1500,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,0,0,500000,0,0,0,0,500000,0,0,0,0,1,S,0,0,0,7000000,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2915302,Baylor Research Institute,TX,,,2,0,0,0,3,20,1,,7,1969938,11,1,1,0,1,1,1,0,0,0,0,0,0,0,0,18500,6309,9407,2616,36832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7644,1248,10728,M,19867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,3646,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,S,0,S,0,S,580000,S,580000,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,0,0,11000000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
